	LIN_head	MAS_head	BB_forelimb	DAP_forelimb	DSP_forelimb	EDC_forelimb	EDL-F_forelimb	FDP-F_forelimb	FDS-F_forelimb	ISP_forelimb	SSP_forelimb	SUB_forelimb	TB-LA_forelimb	TB-LO_forelimb	TB-M_forelimb	TM_forelimb	BRA_trunk	LD_trunk	LDM_trunk	OEA_trunk	PP_trunk	PS_trunk	RA_trunk	RHO_trunk	SP_trunk	TA_trunk	TRC_trunk	ADD_hindlimb	BF_hindlimb	EDL-H_hindlimb	FDP-H_hindlimb	FDS-H_hindlimb	GAS-L_hindlimb	GAS-M_hindlimb	GM_hindlimb	GRA_hindlimb	PM_hindlimb	RF_hindlimb	SAR_hindlimb	SM_hindlimb	SOL_hindlimb	ST_hindlimb	TFL_hindlimb	TIC_hindlimb	VI_hindlimb	VL_hindlimb	VM_hindlimb	Left_Atrium	Left_Ventricle	Right_Atrium	Right_Ventricle
GAS-L_hindlimb	1.610142316500585	1.690037800967695	3.1550267979312254	2.064588537252635	2.0521355509413897	3.45960220725721	2.081519782847315	2.8516424275783097	2.38827511929895	3.4919190740229498	1.7889549779188705	2.2807643533907003	2.17293629709654	1.6814246982603702	1.30007457404409	2.709071453211075	2.1959561006919652	1.824480116339945	2.08581671349285	1.605814873688425	2.56619275190704	1.9115972551914	1.65666854416152	2.10847594033756	2.38347538285077	1.6265621647603703	1.91263930899791	3.1391843469227703	1.82094559424957	2.5328681039795	2.7532692943584003	2.82396599901685	0	2.07480414340073	2.655342084095705	2.75530063159126	2.01931381755807	4.04062655703801	2.2104728167247205	1.52097395836726	1.43352358494128	2.2227263242730353	2.52387851911964	2.35197339081555	2.661779567666755	2.005205331433725	3.5392656901731496	2.01507674307515	1.8292845569715	1.86156111476499	1.9064064479307903
GAS-M_hindlimb	1.8196994557418702	1.359808176571025	1.30473420187874	1.4604661397343002	1.4635508524277347	1.3318834690126051	1.30181644929969	1.3492031815264052	1.38019926123243	1.4112124148650151	1.4228224985327151	1.36105203553186	1.46193124264535	1.373339598733415	1.41400357675804	1.3912594725094198	1.4671389348119501	1.55936306788966	1.56092572659906	1.360160802090615	2.06170030859521	1.49149163334871	1.33142163994868	1.64932620583025	1.386980960047425	1.37105114713222	1.4670371831308502	1.58894016004697	1.54204032243815	1.376435557031315	1.87630741784424	1.1839369637730202	1.32602708481831	0	1.3296870336318598	1.43398006298626	1.2995803106406498	1.50468004602949	1.43872404078487	1.38212113881463	1.27948099809508	1.2866418506795751	1.4760400616458749	1.3543226239527602	1.28832229317372	1.4109636311165905	1.72394852358428	1.8083624314917848	1.60753273698916	1.77165639900525	1.62635424521479
GM_hindlimb	2.041839626103275	1.79195304872283	3.64584274365162	2.55190514917625	2.78186392075931	3.14353667863495	2.3126227271450497	3.01546053707017	2.1865458440276497	3.261701838442589	1.957051828176495	2.3539776946526403	6.19182361297905	2.048368074879015	2.39450661094136	3.35036878161025	2.860008353694755	2.42031509232576	3.2298084661988504	1.6753717641343102	3.5819516502391404	1.81628916563894	1.7900255371012548	2.21164477544518	4.0055412310713	1.9745056234499847	3.21107663524864	3.65783812343514	1.80446822799612	2.923262407061895	2.65604515805813	2.58655185594082	2.91520681987889	2.07761774024678	0	2.7439565252314395	1.7247643467599698	4.05439304319629	3.0482123375698937	0.0	1.6978154294811652	2.9150269795828803	3.5179175787928396	2.4231168835905	2.38563044310154	3.956391978950935	2.97199619327953	2.120082947932695	1.940338741373865	2.0152740629033	2.00165402062729
GRA_hindlimb	1.71222705562835	1.444978583501885	2.1794586397955	1.56744802973728	1.86189916651004	1.76051764122385	1.79442506376414	2.6371630588685697	1.73594683231949	1.61368867028171	1.47137574806636	1.8869784511571548	2.46481993883149	2.584825157958255	1.3902667460025748	1.97846087061921	2.4314993895026547	1.62720263738692	1.6888791203581102	1.5877075405754648	2.49365466805262	1.75308126333587	1.5980230700242002	2.56187981572512	2.4989059771126403	1.72927582546272	1.718997544037415	2.96425531364121	1.5302464462422352	2.6015196330039103	2.37036340380788	1.98282877511152	1.8419565973614904	1.6918668455462849	1.31190898675958	0	1.25939707582706	0.0	4.9350832953992185	1.3100181255306298	1.32990466013405	1.36639142233553	2.3698714161045698	1.5433378300189051	1.3307727634759952	1.46203975351	2.28205040708442	1.900786833298925	1.73621040666076	1.82212325567902	1.70660781348767
PM_hindlimb	1.87964683323017	1.8002561393675405	1.947447352516435	1.9783741183837151	1.95798691613428	2.2964468260234803	1.980431508188195	1.978666576376	1.7745286102772295	3.4613939797576294	1.86998626292484	2.42022881039966	2.17712018593845	1.939469747321425	2.50621489793759	2.64120788936581	2.14062470152743	1.79810672827501	1.99021580753479	1.574841821414445	2.09210011595345	1.6475919015988598	1.70196207593079	1.7407408389282095	2.45858505666667	1.8312477624946149	2.01068409126741	2.5339641316410497	1.66484527201828	2.1697965413431	2.16574308351495	2.08111155716383	2.305869842547355	1.8680603273893501	1.7829128931496898	1.84586919007283	0	3.4025524385652	1.72026230819114	1.88326134610089	1.59179884739454	2.1501686276914347	2.00921892465553	1.8347030640828652	2.52921088742267	1.96334378161666	2.2521989423456352	2.1059465564464097	1.90945958195979	2.00558159322342	1.9248032610935304
RF_hindlimb	1.82309012175088	1.868494487147055	3.30085798926628	1.92227252064589	2.3498347970892404	2.4564924281343097	2.32639581791814	3.2794259105163555	2.4369004974298147	3.149967685766605	2.37198783665653	3.17851600432918	4.0706211739068845	2.775186889248205	7.2104743843852885	6.9342302208698845	2.4343124365361755	2.1890193937031	2.530603692646975	1.74718934110831	2.61927404795198	2.17879948497852	2.13882471827679	2.7057592200796403	2.12634232203632	1.97322103013118	2.2855929233272145	2.3047662624718503	2.21947369774012	2.6474006239192747	3.21216206893817	2.81266309207056	1.9332453300794896	2.09398197178321	2.7463920819602503	2.456244004859685	2.074867662349515	0	3.68684317458354	2.22473162686185	1.50028505991231	3.4585158762800896	3.60163684643753	2.476184977926045	0.0	0.0	3.1913888580082297	2.04990651201944	1.77144252833647	1.90018316343272	1.8154026465294049
SAR_hindlimb	1.6428012691972398	1.5101607548893798	1.9413571461215904	1.92334075035737	2.175060024417065	1.76998099466742	1.77022924716834	3.4850430927914	1.62796917837758	1.784247282871875	1.5717106328034152	1.36478289478102	2.8879561270416847	1.89379679044087	1.5392218745810402	4.926102976388275	2.01750269724159	1.7688710192881751	2.1275236100057846	1.732356323472465	1.7761514590289051	1.77343881269231	1.69435993063388	1.85884474046952	1.98332334694627	1.75832322930205	1.840821877154465	2.21104951757233	1.6839600671114798	2.42595817296029	2.14534590843869	2.140124415721085	1.72500974297814	1.80628192050138	1.9533875198314647	1.60346710174798	1.32434721565768	3.76260790621896	0	1.7308486738602349	1.290009494473735	1.44449288418396	2.11458111213122	1.442284728800765	1.4031166403055302	1.394331796392625	2.00959796661528	1.97866097275178	1.75529246705477	1.85578971412167	1.76863711071256
SM_hindlimb	1.89779899727374	1.78560600968699	3.44998732242956	2.58565123295515	2.7777348128571497	3.29138500631078	2.4369548659010802	2.7198025833353503	2.30011355764501	3.91357369555582	1.98962354706535	2.550425439710355	3.5850589721704447	2.50587862066742	3.9917283993813504	4.12150865994305	2.5965782626951497	1.73133074104476	3.734638523237135	1.702948095886305	3.15698835726188	2.10299133992926	1.9381056060556152	2.561236921858635	4.276693269248205	2.4996983327498703	1.6505199869641	3.4705292454802503	2.23062991768791	2.78738067246139	2.5908073791978	2.5269262006215154	2.516987860830185	2.01016187044595	0.0	2.83259967322563	1.89003740188556	3.86905444492781	2.79573918621867	0	1.6801080804730248	0.0	4.06132283118165	2.521327656650505	2.635493798007125	3.9443092387381102	2.6315672050083903	2.1225784699859247	1.94068349295138	1.9525881865080847	1.93217981709878
SOL_hindlimb	1.9408398760957148	1.66273934213476	1.6680802956307	1.9969064375271	1.9070889880594049	2.77720753513021	2.515168726209215	2.36176791627495	1.737167236350885	2.6406431130801047	2.04808337529577	2.4937734060924703	1.64219443473716	1.686660472599125	1.55208356708589	2.13856742158563	1.95510482186169	1.65426492774548	1.63897243935933	1.5949095296089801	2.26504466374925	1.5242513105323447	1.679875095837295	1.73948985113682	1.8188786270326696	1.753322246221625	1.64626742511637	2.1079995188360603	1.8088111909238005	2.02508631143081	1.8959805533346497	2.09673451814344	1.78622331676373	1.9151964722098205	1.47037570798278	1.9571896194897451	1.49043225252282	1.71179773185872	1.6818745224331	1.4513288222101348	0	1.65099852542531	1.835971506976965	2.54856866878481	2.32147765706514	1.57823772801478	1.948685545917	2.05896489574214	1.8882212164315104	2.022379829748155	1.97576484677201
ST_hindlimb	2.1128624043810103	2.01703452653022	4.237075422552665	3.369471374211275	4.0185693850574085	3.8878696991570245	3.590609202825529	3.8971136556484094	2.7292780075705294	3.96920098150696	2.37781663579944	3.58532422683447	3.41496543337548	3.4131509956364603	2.5250023339946	4.314188993384105	4.00795754799395	2.7972897230374847	1.88762868581687	2.1014973191782946	4.110030015253255	1.9166133664378704	1.8319284326627097	3.3355819832797757	4.027219133170839	4.1979502997684905	3.7299685658363098	3.15840133604883	2.7862205262121296	2.98990291682903	2.855907739019315	2.97609207809128	2.6896454330796047	2.23253184633074	2.01891661991664	2.88644010067447	2.0058221910396004	4.008020197362	2.8855535490048805	0.0	1.95585874186149	0	3.4373461045998	2.88937413093881	3.1953546498741203	2.28320578538933	3.060644415492109	2.1294780978661954	1.8835857482000402	1.995284092016795	1.939102922058585
TFL_hindlimb	1.73321139270897	1.53826299921673	2.2962396552563553	1.79943142333067	1.9977934048664998	2.042595040068975	1.7351165010466398	2.09004119644023	1.99956654682574	1.7113045520226398	1.56055318727989	1.717366361705625	4.079358726581515	2.035765239190765	1.513207710354635	1.9935165214335304	4.86619018856364	1.81071418251976	4.28455171445321	1.46724719952999	1.69008377835972	2.28681905559317	1.6005671524242049	1.68455730730719	2.0520093003330504	1.63408994711378	1.9899833857225349	2.11049742688041	1.52854555663276	1.98432106227019	2.410497211536515	1.960751687132845	1.82521967290196	1.719251414383035	1.84967174372126	1.89441457109226	1.288808692866815	2.513170724068445	1.5894861265011	1.78490387080273	1.3422894564971148	1.33726854516975	0	1.7073179858503702	1.4360531696870051	1.9820247001534	1.9694377443452504	1.9916555222262649	1.7545602961645348	1.90664578014577	1.7750250971835848
TIC_hindlimb	1.77849575554716	1.4255538355834498	1.53671816181273	1.624658565917675	1.8676301186199	1.04110139965272	2.25728837584167	1.4726501932558451	1.51559044072351	1.66972940013604	1.6240157482847248	1.5023119038726749	1.6601118992354649	1.311066150984565	1.329659725454825	1.7270724129912751	2.41536404388024	1.62806505978547	1.5418111619731398	1.58816999989936	2.04728507723142	1.44549494134456	1.50185977173902	1.5788020823882	1.5546170223714297	1.492820874100175	1.5618899771695651	1.5988835096641951	1.73571789890964	0.0	2.33160025740912	1.6504580934413	1.667356542891115	1.78760801203068	1.31701893175427	1.4396561557123002	1.34597869806922	1.57794161670884	1.21928482476464	1.2935310615112	1.28238050030252	1.3609279257249298	1.4253070792829698	0	1.70417854020629	1.31662746246964	2.28561076841679	1.8826008368604696	1.71743736903669	1.85482129678242	1.7805440781789
VI_hindlimb	1.9004219040487704	1.7672534534583149	2.18499995386722	2.12858445861777	2.1614664753420203	2.2610249836223897	1.6963614041326949	2.077363445887075	1.842596022018685	1.6578947075070398	0.0	2.3038060752445	2.0690673037063902	1.739243402005005	4.302748981960315	1.4023544975326299	2.3989768593921803	2.10185189870262	2.20310039041482	1.71815420690388	2.62635079743574	2.01371651872815	1.75724980955789	2.33567961142597	1.99333494803426	1.990197669542495	2.2842815660434104	2.3739978945340896	2.6875436080184705	1.8666391331795151	2.6496470023083503	2.2682665947775154	1.52998778440935	1.62822554733875	1.44212598165499	1.4892971712769651	1.4273748222603	0.0	1.706565406643095	1.6461189143504802	1.456677474105435	1.9408654159166152	1.93863975042765	1.46630261815053	0	1.9942750304116497	0.0	1.935869589047825	1.7521729271748798	1.89215006614913	1.78606976879617
VL_hindlimb	1.762323087372585	1.607072071426415	3.32689948094948	1.79090288946492	2.071049723435685	3.03607750575326	2.534429173493	2.82881977391471	2.16264058687228	2.6907386772707795	1.7258092485423249	2.67649834341774	2.17961875921577	2.21760535440845	1.9879200789366	2.95261798140443	2.1851801504726804	1.88011431737259	2.21684849987913	1.6831959165576449	2.4367190172039	1.86984270429132	1.80012390249638	2.2991507465088903	1.8871072164890847	1.77399784000676	2.1421413402192853	0.0	2.1061160314731646	2.572192565516415	2.89535405891907	2.62768749531413	2.3190873778821297	1.88069043738444	2.97482443760118	1.9810914524775902	1.6113190512358897	1.55253867906382	2.7563350941135	1.698257109172385	1.33483562406989	1.9117671876040097	2.97026266795529	2.23434181755146	2.3689818831456098	0	1.4511669025428102	2.0071476429347896	1.79135537018608	1.90586478500375	1.8163577916674598
VM_hindlimb	1.868040331346125	1.68154018634828	2.6340099213799903	1.9451528981551103	2.115656593991825	2.3480732695319446	2.128396199357145	2.2052645497060297	1.99144336402215	0.0	1.45475765246707	1.73027943672613	2.716336360935549	2.17767299943928	2.5702825745170803	3.05122839247164	2.4106620987232152	2.108597365817	2.20349987265036	1.6380776985480705	2.6721406811036603	2.086081004288925	1.7289241382249547	2.5323344551696096	2.8635042649369957	1.9781581687087095	2.12221330992421	3.08978126250282	3.41604475031844	2.0194916078421996	3.1349651429796297	2.61767139342439	1.520628328004185	2.365725801092845	1.7530514532381352	2.04237454009932	1.5335979634464052	1.3396266434073898	2.1094062369509	1.774345555469945	1.4975209285026	2.16023102571422	2.4675456518828103	1.84116936482644	0.0	3.0080993674016603	0	1.97415394664305	1.73310319461499	1.8778785694515496	1.74722750716695
Left_Atrium	2.2093584845824705	1.9839959308503496	2.0149464446879	2.020759030076075	1.8936102338981249	2.03741678810332	2.01084127359609	1.9922630108765	2.01173685388165	1.9299010053056598	1.89348907290594	1.95293483874367	1.9202063499404705	1.90590132579216	1.8131346899950151	1.8494870923646296	1.9638670021110247	1.914472255653465	1.9312169348439698	1.9183175447571499	2.04926399252243	1.9347165987099348	1.9054561064559496	2.005375134443215	1.92493496023109	1.8635710297249752	1.89092816965816	1.99434540114006	1.88155054634255	1.955496080365605	2.466138409375805	2.03661691165731	1.9776320817912099	2.0151240298059303	1.9066168354286	1.9960061173714	1.89093392324166	1.92860863103272	1.8944875115723705	1.83339019718667	1.8240168238591998	1.92072121139387	1.967844661159185	1.9872740561051598	1.9301415223538296	1.90127673949298	1.9338189214281898	0	1.58301233616236	1.5420236370745701	1.63592064424504
Left_Ventricle	2.193753023524915	2.06969451839836	2.02691668307782	2.00858130638493	1.9445087582299752	2.03842134090424	1.9868736687545705	1.977537520259	2.07513636365793	2.0522970889520105	1.99679451639605	2.02373326403642	2.04777249208994	1.93298673102971	1.89691962973204	1.91510376696136	2.020604873412645	2.05247443919422	2.04153160958854	2.002173610862095	2.1143904477087148	2.0854282938292803	2.0252890661538	2.05065321163124	1.94180867848477	1.95674250047826	2.01603892035777	2.0552355608532102	1.96176515585852	1.95852703123205	2.2274628778155754	2.04241060380792	2.08523166759152	2.0541969288971003	2.01487347258787	2.0194245297613898	1.99118723201003	1.9316465000713952	1.95138591613325	1.9702858986200147	1.9604204069915896	2.028683709213685	2.08373071182238	2.02927385330989	1.96264384563387	1.9159224901243401	1.97528019793036	1.87652942073106	0	1.786537353844085	1.195901069846295
Right_Atrium	2.096668580071225	1.85739757627051	1.9041209859887704	1.91984837754074	1.8703267096561151	1.94460770704512	1.95473520421746	1.92775477309142	1.8545134460369297	1.908137133127355	1.84615144241182	1.9432019638651248	1.8143513700741003	1.904953478618005	1.7880378746240801	1.82562323008041	1.97476915761875	1.8489905963449698	1.8827316884960448	1.78567660754117	1.9121568803621	1.9092637879267549	1.79243850804105	1.88539687839311	1.8784225466414397	1.798413212500875	1.78061080519242	1.9296537795542499	1.8271014924641105	1.9103529252625548	2.11777341770094	1.96623135580284	1.87436666610097	1.96295171092634	1.81028743782101	1.941045189278415	1.84471508965823	1.87686934908326	1.8732078521955704	1.7694837157113747	1.81862650307786	1.80357570099785	1.9723067536478704	1.9222749481073895	1.81803090578605	1.8549377458898448	1.9083852988041	1.8601351722779051	1.4761080088025	0	1.4747000011677052
Right_Ventricle	2.18207551015589	2.04114758587155	2.07218856713303	2.0204534521017	1.97043587201417	2.0592912878512704	1.99729703322704	1.9931048299296	2.032922327374	2.0261390869207547	1.95570606915694	1.9919198903880704	1.9499197179758	1.977241303967915	1.87382692245718	1.9076888014789	2.02031005477761	2.0456692305492004	2.04624907257893	1.97624780159163	2.13013710219991	2.0549728926255604	1.970868926316415	1.98480568851044	1.95228112395939	1.959831503501325	2.00119203673174	1.9983501059755	1.91809158802367	1.93866825185586	2.18700180393016	1.99620781345271	2.03056890333065	2.03218039508826	1.95693032272297	2.03356559362493	2.010512178875195	1.9724181953248296	1.9448811362817948	1.9348641587858104	1.9414222414377296	2.00802209690375	2.03109041266878	1.99704037293455	1.94540727737037	1.9288569194425504	1.98046572411877	1.8794480867757304	2.92275143575024	1.7615738751259598	0
