	LIN_head	MAS_head	BB_forelimb	DAP_forelimb	DSP_forelimb	EDC_forelimb	EDL-F_forelimb	FDP-F_forelimb	FDS-F_forelimb	ISP_forelimb	SSP_forelimb	SUB_forelimb	TB-LA_forelimb	TB-LO_forelimb	TB-M_forelimb	TM_forelimb	BRA_trunk	LD_trunk	LDM_trunk	OEA_trunk	PP_trunk	PS_trunk	RA_trunk	RHO_trunk	SP_trunk	TA_trunk	TRC_trunk	ADD_hindlimb	BF_hindlimb	EDL-H_hindlimb	FDP-H_hindlimb	FDS-H_hindlimb	GAS-L_hindlimb	GAS-M_hindlimb	GM_hindlimb	GRA_hindlimb	PM_hindlimb	RF_hindlimb	SAR_hindlimb	SM_hindlimb	SOL_hindlimb	ST_hindlimb	TFL_hindlimb	TIC_hindlimb	VI_hindlimb	VL_hindlimb	VM_hindlimb	Left_Atrium	Left_Ventricle	Right_Atrium	Right_Ventricle
SSP_forelimb	2.13967661126601	2.34291778311758	2.138649686028555	2.38325043820831	2.8277603618593754	2.1950448644962	2.14700271619156	2.61697461523385	2.29017371776109	0.0	0	3.19447238797398	2.6115272931031948	3.13726253722152	2.96719286216482	0.0	3.08795815409825	2.67594292236757	2.898185569481405	2.59584268974825	3.69151802903389	2.8166740121374905	2.3961424815324803	3.36564424742542	4.248709233673569	2.74434412463341	3.1769768571309305	2.400777599262685	4.0852269829267405	2.38924774648325	3.23375643397861	3.3932498943792795	2.435294044275645	2.05406625927945	2.2044350725481903	2.476162316417435	2.0702653678105802	4.8824388880637	2.27279555933187	2.16775526270661	2.66172217716005	2.98690548745159	2.20006475270908	1.9970529057265949	6.41230449351044	3.696575297996855	5.214805008400725	2.3427368459401348	2.20251701826076	2.079527037798625	2.180505769728875
SUB_forelimb	2.36745990772033	2.28735763724582	2.1560020645210147	0.0	0.0	2.41789030116254	1.89902650674738	0.0	2.48448030825292	0.0	2.80789135034042	0	2.38570796506623	0.0	2.7924372625288	0.0	0.0	3.17487538560971	2.8713047964054446	2.1733316484640404	4.96411997403529	2.6430098038320096	2.165245640859765	3.3098099666079404	4.034017612395755	1.96502063350522	2.4104350445984903	3.27388825375294	3.05637594152416	2.57813592579906	3.30135619784294	2.9876277726717446	2.68378750973885	2.7357090427693302	2.38966668254505	4.31743345473189	3.10317081193125	7.6534699591441395	7.51042370323546	2.59719144414708	2.25763772369775	2.676632572649925	5.243239334302789	2.43996680455554	7.69095960749262	2.38829957425548	7.66957902434256	2.44217771177532	2.4833010743678847	2.41067934794356	2.38344926409464
TB-LA_forelimb	2.82289392584626	2.3849465498585958	2.1116881896180097	2.6655115574799	4.154999747146265	5.68924555661762	5.2259565984915755	6.9204930034862695	3.1699355422823845	7.811888457121045	3.38883455936682	4.9727836320534715	0	6.455018048241402	0.0	7.150236172121135	4.13918795666837	4.837935473479839	3.70794682056284	2.86961283328802	7.109054070955409	4.044664520570491	3.6099977452303	4.69182353223193	4.33469952786613	3.9495752001996403	4.61445813503182	2.6618137758907454	4.88996430630224	4.826900685665895	4.004577437730911	2.78240542228272	4.199148595965715	2.87861057508743	4.402527397290335	2.5236098129122	4.63099333385253	5.377352647319063	3.6165958168863295	4.81770286617091	1.8793529967611495	4.25084449981985	3.2300628863494403	2.552528066918175	2.621324616042545	5.540626934984647	4.307169837254225	2.429656384617425	2.45653072136295	2.3850721748865	2.51107822524937
TB-LO_forelimb	2.2683507156109304	2.94345751930605	3.0209468233661854	2.72754224011483	3.18029347142547	0.0	3.04261170618126	2.578450949486274	3.93844246063936	0.0	3.8304957691705095	2.8685483626718646	0.0	0	0.0	3.24494888985587	2.80786981012784	3.58326622398899	3.74469119095883	2.30909528778201	5.81304489239754	3.649330798520965	3.08377994620411	3.4202766315807445	3.27990196528364	3.6389282500379245	4.492357852404765	2.66788172476942	3.31489519558206	4.06370782924292	4.365217611862335	3.68634158469002	3.734639548296705	2.919219644777675	3.7257521022888453	2.7590192360160897	2.203840630807715	4.572227617317835	3.730724951020645	2.5987915043461203	2.0231510330142157	3.70997176760543	3.43556966178879	2.68307306198989	5.65903309033289	2.74717841121003	5.64060620529413	2.4193383181718	2.2552663407317803	2.2243345312716905	2.24821492258355
TB-M_forelimb	2.73815993260753	3.01515659835844	2.8058581829392946	2.60410589168647	3.6594829948478056	3.95013714710131	2.9746289976037903	2.85380225681076	3.39721242320897	0.0	2.8012725762842297	2.594173395455085	0.0	0.0	0	2.90708402748848	4.8235716440145096	4.00014751661443	4.849642125502861	3.9929268844043295	4.83213682952184	3.41676167246888	2.53848312089935	4.68489445412176	3.30808788929956	4.42694382664576	3.75388254849348	2.20258728985681	5.99858852946268	5.915612731070191	3.51989472721185	3.95171591150284	3.94188289754521	2.67162842441571	5.29509706350942	2.94427057647782	3.319778813003665	9.31989362725553	3.4218143706566204	3.4612314773091097	3.3390246276620603	3.8414707771899	3.2216948358789996	2.2986381344349	9.487460391133	7.590854819571531	7.558436221639394	2.804376517154325	2.62217474617069	2.4250045832971354	2.6680749600001548
TM_forelimb	2.456726354865605	2.62694094691164	2.280590801162875	0.0	0.0	4.07572297999526	3.9523920318185755	0.0	2.7309091216508903	0.0	0.0	0.0	2.8203908669148348	0.0	0.0	0	0.0	2.29438426371644	3.74114861590106	2.08072253769492	0.0	2.35498760711878	2.34105896196464	2.292146709955655	0.0	2.38504349160156	2.4400255013801804	3.56781081975071	4.134223540952785	4.6510327856799405	3.23203876333384	4.402820141365631	2.2250276994255898	2.57611876707118	2.89595297948814	4.19176965830621	2.5382090381276403	4.90217211572908	4.71622844932788	2.91646403772658	3.19013674950502	3.0482386031187896	5.850219157680515	3.3653256683078347	4.90857767939928	5.358890456222102	5.2985827683122695	2.55268004309832	2.48051720708626	2.30214105748202	2.54979162878056
BRA_trunk	2.61011895940929	2.23674244523675	3.0566140162982003	0.0	0.0	3.99924614375947	0.0	0.0	2.1035625438809897	0.0	2.8519166002104104	0.0	2.22060333540507	3.39523866118723	2.13062842951966	0.0	0	2.7326812055146403	3.207511563607675	2.6408217758952097	0.0	2.46698809213112	3.8437541414912304	2.98537726964731	0.0	2.328372290396615	3.58237021994128	2.80363681296572	3.08474416888152	3.58973117307029	3.36488537583364	3.1535812217539547	2.94832790184861	3.4449850942350797	2.58965804652477	3.2979244059422403	3.1583991866697296	4.0290785237270805	4.336420436536395	2.5273844156833496	1.9151064735996248	2.45063883152231	4.521454623660171	2.62153727772298	2.37992211300067	4.0422504748736	4.0322592457747115	2.54995906867011	2.512173202789505	2.45069399310088	2.5686366289157
LD_trunk	2.35467013470647	2.19171476989643	0.0	2.4798373121210853	4.91196074660498	4.90185314687097	3.52073818370224	5.8665023345319005	2.52907322210442	5.03972525332252	3.63365165356543	4.7645257242253205	0.0	5.60847297758875	0.0	5.3091907407793295	4.709857338206801	0	4.577809399359059	4.17151623560974	7.34225915243317	2.16877745004168	4.70689421606755	0.0	3.2428090540619703	4.809446177936716	0.0	2.5951859025155497	4.692810831035231	4.35419398797875	3.6497660941684646	2.92422597509592	3.0852446560558557	2.74041477558475	4.106286373866	2.869032579721985	1.9284414757141	5.166625890487515	3.82012110426534	2.960637439690255	2.2820181204909447	3.648311786946755	4.594645617943152	2.5457052502102004	2.71245806906817	4.2748758052136	3.97988412657296	2.77146762292733	2.56706260262827	2.49761135759315	2.61976472067585
LDM_trunk	3.9300391119706295	3.2407996668773995	2.8757306804836804	3.05087289522997	3.44544893242429	2.90967284898611	3.3158057053024703	3.2312749117490203	3.3405567175075697	0.0	3.2804361305350698	2.8272964062791153	0.0	0.0	0.0	2.6303440701654304	2.6590985722288	0.0	0	3.1809354906345297	0.0	0.0	3.68404568779054	0.0	0.0	2.52746233927036	0.0	0.0	3.9630923769657653	3.10522940941828	5.96199280171672	3.6203919713865096	4.419620679635378	3.94027214699301	4.16103810271921	2.9110457493626853	2.5268126706157696	0.0	3.69694998030442	0.0	2.66861883061192	3.434898458223625	3.74209920165396	2.65414893092689	3.0669953624366655	0.0	2.66675596209406	3.51664178463894	3.08898166040344	2.8940867866231046	2.8662289261916847
OEA_trunk	2.401268178007185	1.6646543602251005	3.27672591006442	2.3453118209957697	3.290243943458025	2.76578784936994	2.8288533154736344	2.9576785166563098	2.26905484545492	2.80583629494232	2.83530666688268	2.90039594836798	1.88271814331654	5.196655534720531	1.6191661148164498	3.16867829619861	3.139442501435205	2.11760528338281	2.79088740890626	0	4.28964097249718	1.7707190631539398	0.0	0.0	2.8475156932929098	0.0	0.0	2.63944015077962	2.54035637606734	3.0645979717428897	3.0219692834029	2.312953673935645	2.94548666713996	2.555704144452365	2.3677302734222403	2.27395334899484	1.83445131340604	3.06568406871176	2.79438384531877	0.0	1.8698773119068104	3.82969432244052	3.4009347036005195	2.41523528755098	2.189464894304185	2.5702271199722246	3.5135984736621704	2.4881694627107502	2.3480361380308	2.2559384750825497	2.45718629767831
PP_trunk	2.7803487636181448	2.413475088699875	2.72681025229934	0.0	0.0	0.0	0.0	0.0	2.117424380321805	0.0	3.2517329791634304	0.0	0.0	0.0	0.0	0.0	0.0	2.7694818191811503	3.634427094131405	3.263564819268	0	2.99591506853253	4.0002000161170255	2.6766512224726697	0.0	3.63102066832188	3.2721198139536	3.48325738140355	4.35738575726228	3.3583154817885097	0.0	3.2557148092279147	2.26654625270755	2.367526470564815	2.58530849512279	0.0	2.1538762718386	2.75322135058913	3.6417096579269694	2.6838444785754803	2.9747467831939	2.415906978414115	3.8976035940829847	2.946632406186115	2.75043325727961	3.4331657069413994	2.71394542193784	2.490718944571	2.452103751763115	2.30142850791109	2.2849134939949
PS_trunk	2.916730697730995	2.201033326481016	3.64186689531412	2.64844807076547	3.4025607924842203	4.282660061013205	4.147132691650834	5.898290160297179	2.84055659302709	5.9973552566442105	3.49105204647319	4.471594670148179	0.0	6.237650802959441	3.957670365986655	4.16145394403784	4.004897183500205	0.0	0.0	2.50809196578225	6.799607953719518	0	3.327645721848309	0.0	5.00420123048018	4.879711516391191	0.0	2.47198730777282	4.212914581918505	4.54275970297047	3.52655855671852	2.84180618108779	3.95112812672602	2.9606690757031546	2.9007019184779	2.5537380198075903	2.5376596614670097	6.265885019532501	4.240470138194154	4.00611225912572	1.78520299680206	3.67441481167204	3.5729228697290303	2.40884533030953	2.59432893378144	6.0804073250710795	4.05366104295021	2.61410183723037	2.77336763042337	2.35198325689663	2.6975507835837003
RA_trunk	2.3237457889253847	2.2837547325182994	0.0	2.20669441185167	4.6896346347891305	3.00053465901366	4.25607285058934	4.93328157983808	2.3082322729557796	6.4215176043693605	2.595767634496835	0.0	5.48024921482258	0.0	0.0	3.53750167360374	7.168430934952902	4.813165281697955	2.20958648705946	0.0	7.28306093822371	3.2546322119709847	0	0.0	3.9170652197920255	0.0	3.3523429223369106	2.2145791526766403	2.2822750649266847	2.6886421277564048	3.2353967496146003	2.1797489434822	2.86837751597453	2.40761280660123	1.8656228475277352	2.51648692151828	2.7283547122937253	0.0	2.88288622260424	1.8510536218150648	1.4815368074651598	3.93688027355458	3.61471576726583	2.10682620521973	2.2987725156009904	5.99269221596714	2.05484596723691	2.772282144540396	2.61460901961598	2.44115886688694	2.7436413093738454
RHO_trunk	3.094478718018415	2.20476443217453	0.0	2.65046667075386	5.8062088874330495	4.011871907007221	4.33696152232357	5.02214213186359	2.1172302156429397	3.9896512931417503	3.986307103660085	5.6318788526656505	3.4547267626135403	6.97411029432279	0.0	5.78489101260887	5.694179237570465	2.70608757698828	0.0	2.83383893513619	6.644611860356131	4.8890168708713615	3.252158692492965	0	5.150129885384954	3.1977724750108902	0.0	2.6887622204382358	3.4443711208701098	6.220255291477059	4.051090949646735	2.924133226119195	3.114432372388315	3.050158298493365	3.47703526372342	2.45123409731202	1.990152203420695	4.2106965990593554	5.0597826330695	0.0	2.3847582508630705	0.0	6.0869214974661	2.61280228954418	2.5425818905988558	5.33930925579484	4.0671571816441014	2.80742141620709	2.73088764984559	2.6001606359551497	2.8121642130033546
SP_trunk	1.89860007981359	2.1399039847856747	1.9351554888352296	1.95053099656227	2.41582278910377	2.273910936049485	2.2348365813112747	1.9828036745779152	2.74113197691857	0.0	2.8787969600041805	1.96257629523839	0.0	0.0	0.0	0.0	0.0	2.54263168386752	2.973078944794805	2.29382517499671	0.0	2.64986658969558	2.38836367012287	2.4249394811732	0	2.87551137577781	3.0035911207058703	2.1994417848029704	2.48651895011016	4.40919507303705	3.19909420405555	3.79286630621604	2.75367140483141	3.594153570291605	2.5810820623512103	1.9032751217417496	1.87730462607882	1.977270868887665	2.0343345846645	2.32823587527074	1.9484879242245496	3.5729166837155004	2.68562620791482	2.60975075166662	2.2306445713256697	4.011639758664096	3.954214384987795	2.325140882547565	2.23944584668099	2.0708600694724653	2.2242989265214503
TA_trunk	2.8208451916534103	1.78233658818451	2.4905705410779504	2.56647889319702	3.6197843758137	2.945216331052245	2.71877988736987	3.3489210871111204	2.2068474222217547	2.83681227564792	3.3494304643676047	3.0638120437334297	3.6199940617411945	5.0662570100359465	0.0	3.63227551911804	3.77878116422763	3.0245637816372204	5.88668586903468	0.0	4.00371089020215	2.0735619613358	1.86707330497831	1.78651422208673	3.21940665099491	0	0.0	2.4967112424045097	2.6733123854606746	3.2809093447250097	3.23939018214216	2.6133200568479698	3.66720685819952	2.79085650658162	2.7871027584631003	2.3663543573033703	1.95044321495012	3.0580452532321347	2.90494768502367	0.0	1.9539358726210048	3.43184623317989	3.1242946200995947	2.7624046181769453	2.4766258105600847	2.951150340049965	2.86717080280534	2.63928173424527	2.67313354956719	2.42987520183352	2.540625828861115
TRC_trunk	2.44211601436882	2.4713532690845	3.94214021865524	2.78625883641268	4.45844009637209	4.1404649499244695	4.44168451044844	5.332932759210441	4.543744711558795	4.568853017773295	3.59099672713334	4.6386805186768445	5.2933030342293295	5.759666975055421	6.2256577288369055	5.3146848997707306	3.72357329066827	0.0	2.91373004691441	3.33413402469989	7.52234145230041	4.42696188309645	3.57038270378389	0.0	5.739246865543362	3.6917723403307	0	2.57264258608538	4.567769757272449	4.12403158321373	4.20841954939821	2.90745647807969	5.132252803872115	2.91743823818407	3.6374692645586606	2.57995987627536	2.44523849599644	5.30227992439198	3.0363486778415205	0.0	2.56036871652798	4.27230322734124	4.752735689485885	2.55369049218879	2.6943837735811247	5.7708214865837455	4.00349488042881	2.66804572141875	2.51885158505168	2.60889251027604	2.4753684872824
ADD_hindlimb	1.92313743528219	1.6629823359730198	1.80318287244853	2.52296028458993	2.74772789247069	1.94139775236592	2.88080510083175	5.051013317728115	1.77987518878343	0.0	2.284416608840785	2.438075822919585	1.8586952593529553	2.3269104919499304	0.0	2.43379765454008	3.06182487047207	2.11688189317283	2.4839437559766804	1.4563250226387598	3.70849582301906	2.0374595164640303	2.03189014907323	1.81499666982411	2.09376735424974	1.66188295838782	1.95480474017182	0	2.5799865397629995	2.22590480676839	4.824919780187955	0.0	1.67864392210807	0.0	2.01516470039505	1.92036801026826	1.3715498566621351	0.0	2.50395046247609	1.2274265843623702	1.56400722195969	1.8742606603400949	3.12576786321162	1.94906502497159	2.089607462563745	0.0	0.0	2.07705125956043	2.07628223726405	1.9535370484166	2.0944662861778003
BF_hindlimb	2.50980925840037	2.4476469158768897	1.88155021151768	2.08531973963853	2.9671805650681344	1.759933008732	0.0	2.31221234288382	2.3233672986430096	0.0	3.85747832713881	2.0998971710461203	1.6829579652553202	0.0	0.0	0.0	5.41640512648804	2.9139554799258702	3.0880418786382995	2.4487338142636697	4.03589370461283	2.2431213066190554	3.491860690250535	2.953853825662075	2.9058937385075403	3.206513954907435	2.30769725713527	0.0	0	2.56605391065147	4.664332037909763	5.0655749065469005	1.82779003034399	2.684123117251105	1.6538652607816398	2.14519478019944	1.7593464687150202	0.0	2.308933379931975	0.0	1.71762617993073	1.99265795604671	1.8379148292029	1.41789841679394	3.44025834965786	0.0	0.0	2.5194941586510353	2.55673296434101	2.22023511371296	2.319161806771665
EDL-H_hindlimb	2.3313105166576897	2.4687495808254103	3.19840634229304	3.3600977185951297	2.9769518978578104	0.0	0.0	0.0	2.83476188869302	0.0	2.76791822268332	2.74627312618841	3.8103760737427903	0.0	0.0	3.02538367474211	4.3382903095322005	3.25019498931037	2.849223359973855	2.3517306643999403	4.709307088386375	3.50502181857446	2.43963791826402	2.7496827649108897	3.29803618555483	1.898277454713185	2.96378686818159	2.752012513753755	2.6435430655115697	0	7.2352377361587585	4.01506089224806	2.9559420037794046	2.232263396268705	2.94056585398738	2.53029538892675	2.2141927213504	0.0	3.21660009401716	2.79489518218652	1.839364987857155	2.88540577014661	3.19046135732728	0.0	0.0	0.0	0.0	2.4970115490944758	2.29375400425358	2.260059866560675	2.21073052022736
FDP-H_hindlimb	2.32128029483545	2.5352488304014704	2.31244398364457	2.50722493669071	2.53110889815881	0.0	0.0	2.689508982061715	2.61736153479965	0.0	2.70206639311914	3.33530185339589	3.1604581939159697	3.40280669173525	2.5397684414275448	3.199705927206705	2.46151690426189	3.2644223319785697	3.495108553004945	2.1303576386611702	4.941674848053831	2.9028793966470605	2.5834942526994897	2.670809149191655	2.7741851260422496	2.11957421780321	2.30784604315652	2.7779031744501603	3.229019712218535	0.0	0	0.0	2.40903637721624	0.0	2.41373774734652	3.2376232237387352	2.242378643551455	0.0	2.9506918230642496	2.40499188780312	1.83907816225098	2.364247556761335	3.00877582218531	2.85618217942574	2.4665543280932902	2.84912341561343	0.0	2.75716657438105	2.4699071813632	2.2611467137559504	2.46232503530088
FDS-H_hindlimb	1.8207367578250948	1.8519999264545348	2.48869602523065	3.2969668662614846	2.513303346643585	0.0	0.0	0.0	2.23893529198007	1.91425008583611	2.14915072234075	3.1031128353359447	2.4086001265977597	2.1133943657453003	1.95201924542275	2.4951804460577653	2.0990303041626253	2.25850877212523	2.8563612436577204	1.58812100636488	5.5687320879203	2.3673302174797404	2.07467170855183	1.7152737037598798	1.73963475072258	2.0137874699351253	2.053721550441595	2.9057491434774048	3.4047225969282002	0.0	0.0	0	1.88512324708773	2.9528618314222053	1.938147386135435	3.66567286644741	1.6484515318147501	1.7799499474652	2.738634064770915	1.6273875393428998	1.51594652383568	2.27956968923684	2.3245330932138	0.0	0.0	1.9493857253394853	0.0	2.274073021173045	2.16200712256737	2.0932033854340903	2.19144433344814
