Sample	Cerebrum_1	Cerebrum_2	Cerebrum_3	Cerebellum_1	Cerebellum_2	Cerebellum_3	Retina_1	Retina_2	Colon_1	Colon_2	Colon_3	Liver_1	Liver_2	Liver_3	Small_Intestine_1	Small_Intestine_2	Small_Intestine_3	Stomach_1	Left_Atrium_1	Left_Atrium_3	Left_Ventricle_1	Left_Ventricle_2	Left_Ventricle_3	Right_Atrium_1	Right_Atrium_2	Right_Atrium_3	Right_Ventricle_1	Right_Ventricle_2	Right_Ventricle_3	Kidney_1	Kidney_2	Kidney_3	Lung_1	Lung_2	Lung_3	Spleen_1	Spleen_2	Spleen_3	Ovary_1	Ovary_2	Ovary_3	Uterus_1	Uterus_2	Uterus_3	Testis_1	Testis_2	Testis_3	ASA_1	ASA_3	ILB_1	ILB_2	ILB_3	ULB_1	ULB_2	ULB_3	GOM_1	GOM_2	GOM_3	MAD_1	MAD_3	RAD_2	RAD_3	PAD_2	PAD_3	LIN_1	LIN_2	MAS_1	MAS_2	RHO_1	RHO_2	TA_1	TA_2	TA_3	GAS-L_1	GAS-L_2	GAS-L_3	GM_1	GM_2	GM_3	PM_1	PM_2	PM_3	SOL_1	SOL_2	SOL_3	PEIC	PK15
Colon_3	0.592958106495518	0.590047631545012	0.596914609392375	0.608376155137044	0.608722215810859	0.608504419211891	0.611654675341387	0.619210118125774	0.878106744215637	0.855867113637889	1	0.69734443064893	0.688631180269021	0.698036296008228	0.854551312065624	0.846217581216655	0.87989477555694	0.791465748346487	0.695426036292748	0.681054527917989	0.665752863144568	0.649277154736074	0.675627630900976	0.705140120518301	0.7091773445986	0.674553311205078	0.666110062610696	0.666371458718355	0.67505495424512	0.773344711889512	0.760073856471861	0.757406022169774	0.832435521817196	0.824741571396568	0.86833281154505	0.800935594487804	0.79455425565463	0.852700927491408	0.820419055832071	0.799110241004419	0.845087683067517	0.801459236173768	0.759711636038018	0.811655274988246	0.541871212082654	0.513502371625751	0.489858219759712	0.769865318186871	0.7497835284615	0.731748867817612	0.771639373114125	0.784567756371397	0.767223647726207	0.762393067175975	0.767533120556972	0.792077071184523	0.79885860548419	0.81110915026229	0.753322173290746	0.833976905649196	0.802637413925254	0.782297951184856	0.796143091941641	0.805716415268124	0.739919325927101	0.745950823484052	0.676387848116251	0.66304532381963	0.683719538774903	0.643889284634211	0.678569942083474	0.64868030685753	0.629168558695864	0.676841564665279	0.662759401556441	0.67036226245158	0.664004312303868	0.65249984589567	0.659993601357249	0.651463188729419	0.640699353660083	0.664189454082478	0.708360201968796	0.663743119117711	0.697870748913835	0.565335211253289	0.506599585539284
Liver_1	0.513971431328796	0.507423622998524	0.487400604597932	0.514416431610578	0.513038298913472	0.480386005439571	0.516286788589556	0.532674779681005	0.709539313776226	0.692699321560531	0.69734443064893	1	0.919193707826756	0.911356093850102	0.721167573186283	0.703218818947351	0.704078938098258	0.689141901645764	0.62194528708269	0.589582290111937	0.598722833381758	0.574518087332224	0.579831559494091	0.631069654489135	0.624416472950054	0.568807275558365	0.600062305389234	0.588610708154195	0.570540737091093	0.741218741598699	0.712396169530473	0.689907045888425	0.716917987244299	0.69562866742187	0.694699515786367	0.670409372226959	0.652087737377418	0.655699116850767	0.712637176492933	0.693663377392316	0.68739818542615	0.681029148727394	0.633729497507809	0.634422063955119	0.461789332178582	0.442840140626525	0.425259919362721	0.661343041015878	0.600793192139474	0.621984413646924	0.660058672473061	0.639469738172997	0.660879518015864	0.650769368559225	0.626922049166598	0.681205254930306	0.683244458292117	0.670655974802283	0.6470693439369	0.677596844022121	0.679460319708921	0.648100719546136	0.678349514104378	0.67226578470669	0.640580677899076	0.645471421696548	0.584617105872297	0.561822759120627	0.599668273935608	0.562833889009354	0.599100582338312	0.563252129587335	0.539986861523935	0.597160620133367	0.578284967511622	0.569190257161665	0.588405213458294	0.574334920082231	0.564434191178066	0.574566575380163	0.552368106542761	0.577818232304603	0.623936618103767	0.568725107158584	0.617145826936739	0.47167139767604	0.432172790337769
Liver_2	0.497674140633298	0.510450018447678	0.483261008635655	0.504191198978315	0.517198286202869	0.480088567812167	0.520516673818704	0.533620689718659	0.688762435796434	0.701366646620412	0.688631180269021	0.919193707826756	1	0.899996596922481	0.700801051424768	0.710778532444759	0.694856199643932	0.683991136007265	0.604001773397488	0.592149752643477	0.579886501287803	0.572230831450949	0.5759172209089	0.610777423980506	0.626122159377233	0.561139660316686	0.580612957797015	0.588859262453109	0.561951003962351	0.719405150082643	0.720995298829716	0.679470953273603	0.695539002373774	0.70144683205452	0.685524447217988	0.648848697970526	0.658662305955909	0.644876534313543	0.688980061828956	0.694396488887897	0.678747727912503	0.664817767113464	0.648788383911121	0.633866711974005	0.462700665574543	0.44508941935433	0.427015081483886	0.646483287776959	0.595878874115909	0.610777269872049	0.666344127084251	0.630215535667847	0.650448299807828	0.656155397171618	0.617412815866659	0.660543460641862	0.68857399230928	0.663184901703842	0.647266554761939	0.669972621671886	0.687709830496764	0.638957606288862	0.685555768923454	0.665603172279068	0.624046380424946	0.64779614095059	0.572182080843742	0.562732354126866	0.586869822951953	0.563580023466452	0.580559395144179	0.561593761345417	0.534770097749619	0.579857206298769	0.580172807450915	0.56447112742974	0.569617589468007	0.576325653966706	0.557439521132053	0.555913513381633	0.551010154713577	0.566152818481943	0.606432850192469	0.571238594079788	0.599426011710587	0.479610543551754	0.448357039931996
Liver_3	0.488050505161597	0.492206660484721	0.483518502620996	0.493200119479553	0.49346032320431	0.480204969333786	0.506706687959395	0.526533884698026	0.675239450189518	0.664509672722469	0.698036296008228	0.911356093850102	0.899996596922481	1	0.686566616955822	0.681425003290648	0.712655908665629	0.671017375250068	0.592905915075134	0.58040915651523	0.569135274222774	0.547555492900006	0.574422733919836	0.599229718990731	0.600518449238449	0.563263850012209	0.568689794004263	0.566848587583632	0.568351992793654	0.719962679004941	0.6993981627075	0.704263458112384	0.678763991745667	0.672178996058176	0.6943381368726	0.629708889184732	0.627181313907431	0.651785862363154	0.677736996558489	0.670660923089547	0.689998489780468	0.650640510684472	0.608465753868778	0.636075370804018	0.458469836930322	0.439226614723479	0.42609516531816	0.633051543651832	0.611106565713792	0.603021212103573	0.637417499743546	0.64104187290574	0.636199139631646	0.628785439226333	0.627962199699017	0.652891020367783	0.656343862073111	0.665382945999981	0.623127589160357	0.673688932293396	0.659410984693778	0.645088958557562	0.65681800140716	0.669866762517327	0.613093290042026	0.623875061996701	0.562497360485509	0.543502898613741	0.577138404591609	0.545858276355109	0.574234986786749	0.544164891471313	0.538944559980255	0.575369438556523	0.560110141616626	0.562714857008466	0.565883769404686	0.558921494856434	0.565206979594398	0.552780453583061	0.535829077546267	0.573333899981655	0.598780070386418	0.55186694287806	0.592499759843427	0.47671754856259	0.428512193591505
Small_Intestine_1	0.597683533435794	0.585912893586874	0.564510791179237	0.613390221012664	0.606995008051429	0.575906814831887	0.603760485641785	0.613134884432926	0.876320664328754	0.850315615099734	0.854551312065624	0.721167573186283	0.700801051424768	0.686566616955822	1	0.878942858647264	0.873976296614183	0.813817688520574	0.707817457942562	0.660500600043829	0.684192172962053	0.657442370311531	0.662855982719967	0.721320192007514	0.712012392736381	0.647534054016006	0.683531264009862	0.673723820703607	0.6506364472294	0.803326945794503	0.777719200650986	0.740871265413584	0.85212149159058	0.829584638486415	0.828540191997367	0.815878581885871	0.792034846470318	0.807723204735294	0.842501287123074	0.809202399012773	0.810188166174083	0.813982344017637	0.761890896833268	0.773294309136867	0.555354965673274	0.525800309727965	0.504525442159228	0.765860906082798	0.701436005216641	0.725552233975764	0.755083692509517	0.73665569146591	0.763756766832997	0.74980773058853	0.719347825551706	0.787938185619817	0.782176541766065	0.763458569384567	0.734924576671804	0.789487918241919	0.786247799456885	0.733237698621058	0.783895612616868	0.770715169270185	0.739058163146385	0.747518298995448	0.677952393731426	0.659927060032155	0.679384443175241	0.631126637733238	0.677589795058324	0.637960452636342	0.599127955202385	0.675955858842211	0.654301358923049	0.645329480598698	0.666963892224537	0.64460808635146	0.635114251872141	0.649359423584029	0.631833052540385	0.645713601990288	0.715196670746133	0.656743024500944	0.702929036268315	0.558952279087976	0.509598847055081
Small_Intestine_2	0.561343746360537	0.561478069986918	0.523452937905667	0.577393986761752	0.590923086867092	0.544497844281963	0.596197358765876	0.609099395642811	0.854917620133563	0.897121436659126	0.846217581216655	0.703218818947351	0.710778532444759	0.681425003290648	0.878942858647264	1	0.88202361929489	0.801268653653544	0.663713836093487	0.642566240439093	0.648752935084113	0.647726821458928	0.646108431825856	0.683803419644816	0.704785628727093	0.606099867817879	0.65479706051144	0.665467795423831	0.615352846838074	0.772566500142124	0.785208650083456	0.714922081560026	0.851006784450916	0.867750261769051	0.839737768465561	0.857547987533578	0.868429037764197	0.838655503641421	0.824545029990717	0.825958669333609	0.800675773783772	0.782625518277107	0.783907278320287	0.749102705647243	0.536912398139819	0.509745638730511	0.481724696979729	0.746945751660482	0.689360877373928	0.706392787292245	0.76439491490546	0.719722506940597	0.754568727253895	0.75780800187379	0.700838605321853	0.764843662088187	0.796064077203066	0.749881886385277	0.745866880028051	0.773830422151954	0.793270778940452	0.712247384628158	0.790893788402972	0.742011189322136	0.717990566256357	0.760326975670034	0.668310002460557	0.658733790223917	0.669802295335548	0.650053616217141	0.66486578398549	0.640552592952124	0.604119706984831	0.672906432340672	0.67374158716582	0.638963925978833	0.654925340039356	0.667859554196262	0.637775306810154	0.648960370887271	0.637793620669687	0.653287901494455	0.708113032728592	0.667950932332826	0.700231863676257	0.537901534234289	0.497318766335064
Small_Intestine_3	0.559391952983252	0.554598741144092	0.562065952757099	0.578774146833997	0.58066207966996	0.581244154745935	0.608241604890716	0.617121697115763	0.838947208538933	0.833070513621595	0.87989477555694	0.704078938098258	0.694856199643932	0.712655908665629	0.873976296614183	0.88202361929489	1	0.798248104049255	0.66927643097773	0.655936199821384	0.638746708605793	0.61967952199699	0.649186462828852	0.680965694043158	0.682144454582407	0.651256683466613	0.639992559157033	0.640079389258382	0.652361559076083	0.783028454221076	0.773463826032032	0.773723890092384	0.821998891870452	0.816530498216722	0.86782642092555	0.801432486101505	0.793938976511825	0.849028586425325	0.808326462761498	0.794544844931813	0.837734301356985	0.776936494940576	0.738283825833183	0.795739667731592	0.557685511444449	0.527884078906371	0.511228689905647	0.74322011543582	0.733172666583644	0.693463105710269	0.740222536853857	0.761552104603509	0.746224967932029	0.733725530165819	0.747711852364242	0.761894026239471	0.765525949525708	0.77426891264821	0.718333761553066	0.79825826787184	0.766301165208545	0.743791717466958	0.767840453672981	0.778164988049094	0.7126015405172	0.726597669642967	0.658272762773415	0.642401717603967	0.659524015996163	0.618423263016295	0.653420630079385	0.621694482722408	0.608570592324272	0.653973569083022	0.640674168201061	0.651158545688923	0.639599331070451	0.634847257028291	0.645440652969639	0.629029556874422	0.6200806807293	0.644264849119293	0.690298371104251	0.651555914756075	0.680894289245816	0.574626358848788	0.506401704157464
Stomach_1	0.562612430766902	0.559495814599478	0.532344043085925	0.572023981917717	0.562121300846964	0.539315422546022	0.60213476033733	0.611348658947521	0.789203434838461	0.795392643580397	0.791465748346487	0.689141901645764	0.683991136007265	0.671017375250068	0.813817688520574	0.801268653653544	0.798248104049255	1	0.649357686001077	0.63363845778542	0.63708174044534	0.61792772223933	0.63613586471002	0.662696027553021	0.671445383356464	0.595298036981303	0.638566819450558	0.641115812411714	0.609518081242803	0.75940307275943	0.754324854378901	0.710648424306583	0.795089309673356	0.791468877823127	0.780493674022484	0.754164154717761	0.746361243164129	0.741303763315802	0.784351319110562	0.766365568276346	0.756779412881002	0.753997305969947	0.728215543645678	0.733088163475356	0.528646277125261	0.496816835217677	0.480698513832412	0.734454165029532	0.686464867659479	0.696307594257625	0.733717719322173	0.715152269966551	0.750940214680524	0.729389716849873	0.690734979192953	0.751391342543941	0.757952266273028	0.733229402138583	0.732865554437775	0.755545709850234	0.759050324199692	0.707071910376028	0.767769376199958	0.737219929879147	0.699824791097783	0.713117702030635	0.648802385275137	0.615655952873043	0.65996151942791	0.620770893846994	0.650900764009934	0.603891889786448	0.592887572582881	0.650816903250287	0.632508085337305	0.615169878793997	0.637827963801886	0.635706943508252	0.616099686243884	0.63049514194897	0.604245083369576	0.625826258490914	0.689114692042056	0.632610922580735	0.682476443927191	0.531062561996357	0.506982231954795
Left_Atrium_1	0.610111061313186	0.60003229570877	0.591712608763364	0.625585825552393	0.6180464131079	0.590625243710041	0.565726142430835	0.57099040322714	0.713676213739891	0.673135603198192	0.695426036292748	0.62194528708269	0.604001773397488	0.592905915075134	0.707817457942562	0.663713836093487	0.66927643097773	0.649357686001077	1	0.907990714335737	0.88492915887046	0.852654451402792	0.848492450392913	0.943516443433836	0.909621644257088	0.90673745265557	0.885801521925537	0.864455213003075	0.869878125546604	0.697156235029604	0.671478696125647	0.64527162130267	0.701188437289183	0.680293517099724	0.681905310317947	0.626469327682093	0.61369497263523	0.635925195193892	0.719700330504386	0.691117550874442	0.690327959023982	0.704614112123683	0.643871159267198	0.662020615287017	0.468097030876297	0.456862406505318	0.430529382080155	0.684245327545107	0.620916249127335	0.652181774843431	0.68019568585669	0.664690713808324	0.684024181475619	0.673729055869863	0.655626304043795	0.707078207639435	0.703560348065222	0.696480965768709	0.653164410056395	0.719992832223703	0.702118114582671	0.676930815541987	0.748121057500696	0.805604151013445	0.75427071861343	0.735217373524487	0.698376655564517	0.672817938655639	0.677723898371657	0.63097712879033	0.693680831177563	0.653619025828831	0.599720312766448	0.665544753687294	0.647661918234609	0.644303343154544	0.675728469880585	0.636794299596531	0.630134846636802	0.657351397214412	0.64903787197394	0.638430544678641	0.704589815594644	0.653114883361596	0.698076034424402	0.459692165009788	0.411429958328624
Left_Atrium_3	0.564577641717463	0.572284242755114	0.565452755417551	0.582042031251951	0.583739002827613	0.572835226545527	0.561665723414904	0.566697528486558	0.657233599958425	0.658202605514289	0.681054527917989	0.589582290111937	0.592149752643477	0.58040915651523	0.660500600043829	0.642566240439093	0.655936199821384	0.63363845778542	0.907990714335737	1	0.830532871333378	0.827227498351436	0.858651800903193	0.891679915554278	0.897815063855733	0.904093035527564	0.838550435033642	0.845332742383328	0.857294672767126	0.650546464978602	0.651541788043979	0.623640784265761	0.659256053973462	0.663700084641367	0.664456219766471	0.592888340339964	0.596761668040666	0.61507244981183	0.671734398240532	0.666403981734411	0.673892803123959	0.660265297952141	0.643228552721907	0.665347383247466	0.451186947286799	0.431411253519941	0.406876128382995	0.654774888032657	0.632340612703659	0.628002011337986	0.672758814393823	0.664529648223522	0.668513857953319	0.665974494701212	0.653667174921728	0.672999971830434	0.690987185682012	0.691462017763323	0.659759287909557	0.719403135821701	0.689506033674368	0.675877440597805	0.745047282441512	0.805467990230608	0.716204982067005	0.714673591558169	0.666762051577626	0.637337495576701	0.651018498729056	0.622665699766807	0.661260913574121	0.623385265102879	0.609435301391564	0.63702095125107	0.630638473730807	0.634344071241014	0.640387578806041	0.628242272500517	0.625833852398363	0.62843946307798	0.620120480257021	0.63943419275556	0.672492386356403	0.629869245151036	0.664944830211927	0.451647139959644	0.417850381769988
Left_Ventricle_1	0.582110790889299	0.567910074608258	0.559580267529471	0.60182752008593	0.593131922972263	0.5616858604167	0.540931449110913	0.54822700410342	0.690628497787338	0.662250950191319	0.665752863144568	0.598722833381758	0.579886501287803	0.569135274222774	0.684192172962053	0.648752935084113	0.638746708605793	0.63708174044534	0.88492915887046	0.830532871333378	1	0.918273673784012	0.908161448057948	0.893685759354982	0.86414194374954	0.844078821335794	0.949141939020413	0.912514844481428	0.906271416406393	0.673899016540239	0.648548682639904	0.6170777730062	0.681858410679662	0.664061454697701	0.651677699144764	0.618546029460187	0.604951387799729	0.614369921623837	0.68849753211703	0.664281876041834	0.65623325306033	0.669955964584728	0.618658882515039	0.625017261493501	0.43505442941061	0.422035684389921	0.397151504700582	0.648964761823995	0.586034420657871	0.626587386133862	0.653292676957865	0.631393793465197	0.650809944608971	0.646095169047881	0.612690372196778	0.678081059700978	0.67573618149323	0.669119705172376	0.635054033603775	0.685568183639052	0.672476288334105	0.649421442168079	0.721615150202543	0.779614558924841	0.761988064252525	0.738163341743731	0.708446354831146	0.673456783620386	0.691438066108621	0.654384980905512	0.715009522734584	0.669439413673977	0.61576132407567	0.686407433102358	0.669943562135264	0.646603996904819	0.697992252922265	0.657362720417127	0.643317776965993	0.681847193671144	0.66186450572618	0.66220008870123	0.723552041539179	0.660470061160139	0.715497297759441	0.432848748033702	0.394442540807554
Left_Ventricle_2	0.560912578679893	0.564623226886187	0.545517466623325	0.576489987178206	0.589123762392491	0.545811366026808	0.530271102002436	0.537263103950286	0.661260901253408	0.665008886304059	0.649277154736074	0.574518087332224	0.572230831450949	0.547555492900006	0.657442370311531	0.647726821458928	0.61967952199699	0.61792772223933	0.852654451402792	0.827227498351436	0.918273673784012	1	0.903823789705204	0.85726125352652	0.873283512318213	0.82693294106118	0.913128427278663	0.921351745745285	0.886005702192577	0.644867841485505	0.645554308286673	0.595816801491979	0.655981081813065	0.667755804972578	0.636979385448804	0.598446487966956	0.611244724899336	0.598528429075597	0.664704886648476	0.66654188465467	0.642590526673238	0.650391503715089	0.627372518368046	0.617241444402192	0.424810107682905	0.413129084808362	0.387503867266002	0.62976489829203	0.574891830125846	0.614777496621179	0.65535822842599	0.618151914452353	0.634995467824499	0.649680474578315	0.599554851611239	0.656113919937967	0.674558523286087	0.652965981812426	0.632854678431926	0.670462577047562	0.673502005792209	0.633299196393502	0.726608762726833	0.766466497971561	0.736662043796298	0.742224403500586	0.693519988636235	0.677915034053764	0.675045801516225	0.663231640532977	0.698619298453612	0.676975566388564	0.6104951163583	0.667522362598795	0.679859317141304	0.639093083592913	0.679217452209184	0.665109624801756	0.634068587183901	0.66376414818557	0.667278411395724	0.655163064109146	0.706603973302772	0.668275868331243	0.697811117806892	0.428965626503554	0.397592436936569
Left_Ventricle_3	0.557388790331584	0.5588835932326	0.554461111521137	0.578255919813659	0.578031552307289	0.561056798660018	0.547358657364141	0.553279874711827	0.659654250203646	0.667975874636623	0.675627630900976	0.579831559494091	0.5759172209089	0.574422733919836	0.662855982719967	0.646108431825856	0.649186462828852	0.63613586471002	0.848492450392913	0.858651800903193	0.908161448057948	0.903823789705204	1	0.855069249603639	0.863895221998686	0.84748605982119	0.909400704064071	0.904691555513896	0.912913750649332	0.65465594296719	0.652885746743112	0.620735641319761	0.667288212577471	0.673029021521311	0.667758572486114	0.607412847529014	0.614781183790943	0.623334760416667	0.671253121021726	0.666157775519427	0.667674236500717	0.651663957760031	0.630381467810992	0.646875129636299	0.42926238271268	0.407829374940359	0.385860305341924	0.652321011629618	0.621541490072568	0.63524044700344	0.670356612120362	0.657035447702451	0.665372799735211	0.662596074508121	0.640495046270426	0.676740867177075	0.688617146709764	0.690213899269258	0.659816407618942	0.711937698630576	0.687635683823204	0.673577401301018	0.739221917109468	0.80785639180977	0.745468209494103	0.739535651638698	0.706532916984834	0.674246374296716	0.68937328649272	0.665398613020964	0.707223596553269	0.670707212517086	0.648235746822379	0.684167018830564	0.67926814062286	0.673338483717079	0.688847881994932	0.669230503315617	0.669110327714628	0.677221465780444	0.667784842051431	0.687503315639454	0.720297955366982	0.672440894641615	0.71210638708415	0.438842400375649	0.397897994186749
Right_Atrium_1	0.613949965701745	0.599344602309075	0.587396079975098	0.623199623516455	0.614536979270887	0.584040750951991	0.565820556881679	0.573291739075298	0.727142244471786	0.69543975358383	0.705140120518301	0.631069654489135	0.610777423980506	0.599229718990731	0.721320192007514	0.683803419644816	0.680965694043158	0.662696027553021	0.943516443433836	0.891679915554278	0.893685759354982	0.85726125352652	0.855069249603639	1	0.912062926153	0.901504757740767	0.893846395289603	0.866565427978618	0.865090482520393	0.70704538546651	0.683236126720024	0.65004269190292	0.722595572967612	0.700407469710597	0.695010386965619	0.654967299473323	0.638965239347712	0.654709506097697	0.731505897908021	0.701710060319747	0.697498235078651	0.714688775368384	0.655224293836844	0.669899190346529	0.470099841990242	0.457310752236931	0.431579576090753	0.693873468009763	0.628661554868727	0.661622838005331	0.691758768758037	0.674318157437117	0.693951872551854	0.685249519778281	0.659310351377373	0.71887266588225	0.717976055149368	0.707444541414092	0.668800196731729	0.729618173787533	0.714040861877567	0.684032476924778	0.758817185409333	0.807458706711582	0.756637189411818	0.741570780929002	0.698678144150457	0.669179834160779	0.682654349139013	0.635181345873732	0.697429085210847	0.652084607574603	0.601404856599263	0.673819001214096	0.65251223141801	0.643650199335677	0.680739437074091	0.643535597372549	0.632638995056154	0.663863818461868	0.647254302571327	0.644380261352533	0.712248347836611	0.655614246064748	0.703848114454144	0.466025913231645	0.412625040597721
Right_Atrium_2	0.589976884073552	0.604651528615362	0.574480131205404	0.602327968269977	0.614552093200748	0.576322725351936	0.570924842400268	0.577546079373699	0.710398416480946	0.718710019615062	0.7091773445986	0.624416472950054	0.626122159377233	0.600518449238449	0.712012392736381	0.704785628727093	0.682144454582407	0.671445383356464	0.909621644257088	0.897815063855733	0.86414194374954	0.873283512318213	0.863895221998686	0.912062926153	1	0.886340342852785	0.867736690211128	0.889240531523196	0.857263498621862	0.694803845562776	0.701996494655418	0.647265637347829	0.713525287338673	0.72391302238987	0.698953927568307	0.647692261765071	0.664253893388939	0.653809717157026	0.724430874091706	0.724518718444528	0.703803789174774	0.704247274506626	0.683366088554695	0.677428314343169	0.473328300570719	0.456171732041109	0.431224974658863	0.70456552285591	0.652577994784637	0.680994934033399	0.724230451507062	0.688946762981052	0.71028170752886	0.717647020637224	0.67803928381956	0.724609497124669	0.741587082201943	0.714791296254531	0.698362517186452	0.740641033897065	0.744899878235129	0.696577801779749	0.791080579257788	0.816848182861656	0.749876955901619	0.762712523360578	0.702741975495587	0.689372426052816	0.68616577479221	0.660866614026893	0.696971595240964	0.672076498257385	0.621704172701431	0.673075816157668	0.677065449781398	0.659646785092996	0.678677827176909	0.670738195206464	0.648188008042843	0.663078274775732	0.670368794781965	0.661492727589338	0.713968651499865	0.682032099086632	0.706190923849492	0.46998717903338	0.426613602504378
Right_Atrium_3	0.562031829872953	0.564126471875963	0.586354460674822	0.578303067208145	0.581703202187239	0.586065637390221	0.537415789453757	0.537767352522995	0.648499871285107	0.609322249542986	0.674553311205078	0.568807275558365	0.561139660316686	0.563263850012209	0.647534054016006	0.606099867817879	0.651256683466613	0.595298036981303	0.90673745265557	0.904093035527564	0.844078821335794	0.82693294106118	0.84748605982119	0.901504757740767	0.886340342852785	1	0.838081553511245	0.833582045097893	0.892941730918011	0.637842138535749	0.623783360385398	0.63287184562981	0.633687157684089	0.619487481344754	0.658483585672319	0.553477364615388	0.547586224705678	0.606178778267053	0.64705072706028	0.636507917897491	0.66724258797864	0.638455176957021	0.586039961569303	0.649599478174895	0.450029953789782	0.43309227779703	0.418146766680357	0.631807740056256	0.618716437846636	0.596977579697808	0.636673079970829	0.654583616945321	0.627999442507734	0.6335452518669	0.648682359596477	0.647981100717947	0.651572987762953	0.67262887854243	0.601500583615234	0.694370356556707	0.652478857991264	0.663204556860685	0.701502615030744	0.798939954002933	0.685211101196952	0.67124032109012	0.635136012256704	0.62427923497534	0.616718243556102	0.575378593621011	0.628887502431605	0.600616669434049	0.56241463726638	0.599114613042291	0.591838992769416	0.611469709417776	0.611221847208589	0.581827414093653	0.595994932437673	0.589040479820548	0.599939919654363	0.592430041060625	0.635736705531859	0.606140672776819	0.627085480567959	0.459366483466647	0.398409937690464
Right_Ventricle_1	0.582457302114678	0.565815259335705	0.552298085471957	0.602308331499769	0.594205334212174	0.560404209589823	0.542717186623479	0.550280901157187	0.691128486306945	0.671417440074229	0.666110062610696	0.600062305389234	0.580612957797015	0.568689794004263	0.683531264009862	0.65479706051144	0.639992559157033	0.638566819450558	0.885801521925537	0.838550435033642	0.949141939020413	0.913128427278663	0.909400704064071	0.893846395289603	0.867736690211128	0.838081553511245	1	0.915087199806747	0.900680674242553	0.667253566679194	0.647008471231212	0.608451107033599	0.684213108939888	0.668652085530423	0.651282768539669	0.627253597987733	0.614417857557259	0.616767695208133	0.689797338169385	0.665334492711138	0.652477496613345	0.671765647028553	0.627737577399361	0.626433336337269	0.427092001695517	0.411848661282724	0.388703321480684	0.647796438784143	0.583518961812643	0.625270676410416	0.653819094746837	0.627192061446138	0.653559686575268	0.648350237754941	0.609402452777404	0.676366100639503	0.677579937538463	0.668503867660345	0.640331805217983	0.68782663452564	0.672790575961824	0.648669767723586	0.725700398134418	0.774082097840365	0.766998102355265	0.74549026583714	0.715912688584246	0.675114147218212	0.69782060363879	0.663991118731411	0.721320595775918	0.671694607132346	0.625272485952588	0.69647421649181	0.678358196723567	0.650904235550314	0.705644893013255	0.668743373890824	0.652710274310734	0.695465893695902	0.666246506154832	0.674294943772169	0.732742812799666	0.665122777458793	0.723696731503529	0.429113027875168	0.390151746497687
Right_Ventricle_2	0.566850640278112	0.578091066184271	0.552610627503338	0.588058948775775	0.59848754771254	0.557386837458394	0.544021380442226	0.550319395112139	0.673018103479559	0.682376294556266	0.666371458718355	0.588610708154195	0.588859262453109	0.566848587583632	0.673723820703607	0.665467795423831	0.640079389258382	0.641115812411714	0.864455213003075	0.845332742383328	0.912514844481428	0.921351745745285	0.904691555513896	0.866565427978618	0.889240531523196	0.833582045097893	0.915087199806747	1	0.891465101838618	0.658345062946654	0.662899079155291	0.609678254560224	0.673252011609575	0.687635633188252	0.655464752748457	0.614306699400737	0.631413714224336	0.617620692572212	0.680363479269625	0.682593507871152	0.658393823730292	0.663668281684246	0.645869954722193	0.635454353350461	0.441217895375185	0.423705310580033	0.401570941632166	0.654600827557371	0.60306293845995	0.638079688257546	0.679510591788137	0.6400466152604	0.662708219089043	0.674323700438926	0.626327060451949	0.681013801004912	0.695697790098563	0.670072484577455	0.657656791186417	0.692816160818581	0.696114185333558	0.652043135787479	0.748933694883586	0.784182167577369	0.76401313184593	0.771797444518492	0.720797415842653	0.704887090861058	0.70031012134768	0.687895877353091	0.719576802797928	0.697056463098262	0.643075287137798	0.694967481343617	0.703297689134968	0.667519707496347	0.703218336693104	0.69509803454624	0.666562588148014	0.691089373443018	0.695421258146243	0.686006848840561	0.731901850116122	0.697803209160444	0.722278277311582	0.440232315556357	0.407232459544573
Right_Ventricle_3	0.561565025445566	0.559165866113754	0.580604071120018	0.587469294837196	0.589387680722313	0.589045529082068	0.538885245609293	0.541939568297799	0.653976359150039	0.62984363761564	0.67505495424512	0.570540737091093	0.561951003962351	0.568351992793654	0.6506364472294	0.615352846838074	0.652361559076083	0.609518081242803	0.869878125546604	0.857294672767126	0.906271416406393	0.886005702192577	0.912913750649332	0.865090482520393	0.857263498621862	0.892941730918011	0.900680674242553	0.891465101838618	1	0.647437084541792	0.634955391725095	0.639225603307367	0.644080484786047	0.635908342602524	0.66554942509872	0.573162833779289	0.568899553547389	0.617252087513423	0.653878841183997	0.642372324931044	0.670372239849895	0.64423885217894	0.596379056400352	0.646915471008851	0.441868580385483	0.424765321269492	0.406189661083567	0.642447264249026	0.620630739938264	0.613837572567831	0.649978048160335	0.658180068413184	0.641380970770897	0.642698355639917	0.647798087767542	0.661788892135838	0.664563799119007	0.68309824015401	0.616694478407028	0.701204428779491	0.662529030434902	0.667251837999457	0.709447137682703	0.808334454871551	0.729429875820729	0.71359088729867	0.688415047419018	0.669488388868643	0.664373429557984	0.62873444289258	0.681115825273065	0.654766897303053	0.613438211858569	0.652932620050416	0.647463583266078	0.657732802943471	0.664659499301603	0.634524109901518	0.646923103304342	0.644840951619563	0.651664469643419	0.652594910416106	0.689796062143892	0.652654136959415	0.680884471331972	0.453865363012405	0.394630353434006
